Chest,Shoulder,Sleeve Length,Waist,Predicted Size
114.7,50.5,22.8,114.2,4
114.7,50.5,22.8,114.7,4
114.7,50.5,22.8,115.2,4
114.7,50.5,22.8,115.7,4
114.7,50.5,22.8,116.2,4
114.7,50.5,23.3,111.7,4
114.7,50.5,23.3,112.2,4
114.7,50.5,23.3,112.7,4
114.7,50.5,23.3,113.2,4
114.7,50.5,23.3,113.7,4
114.7,50.5,23.3,114.2,4
114.7,50.5,23.3,114.7,4
114.7,50.5,23.3,115.2,4
114.7,50.5,23.3,115.7,4
114.7,50.5,23.3,116.2,4
114.7,50.5,23.8,111.7,4
114.7,50.5,23.8,112.2,4
114.7,50.5,23.8,112.7,4
114.7,50.5,23.8,113.2,4
114.7,50.5,23.8,113.7,4
114.7,50.5,23.8,114.2,4
114.7,50.5,23.8,114.7,4
114.7,50.5,23.8,115.2,4
114.7,50.5,23.8,115.7,4
114.7,50.5,23.8,116.2,4
114.7,50.5,24.3,111.7,4
114.7,50.5,24.3,112.2,4
114.7,50.5,24.3,112.7,4
114.7,50.5,24.3,113.2,4
114.7,50.5,24.3,113.7,4
114.7,50.5,24.3,114.2,4
114.7,50.5,24.3,114.7,4
114.7,50.5,24.3,115.2,4
114.7,50.5,24.3,115.7,4
114.7,50.5,24.3,116.2,4
114.7,50.5,24.8,111.7,4
114.7,50.5,24.8,112.2,4
114.7,50.5,24.8,112.7,4
114.7,50.5,24.8,113.2,4
114.7,50.5,24.8,113.7,4
114.7,50.5,24.8,114.2,4
114.7,50.5,24.8,114.7,4
114.7,50.5,24.8,115.2,4
114.7,50.5,24.8,115.7,4
114.7,50.5,24.8,116.2,4
114.7,50.5,25.14,111.7,4
114.7,50.5,25.14,112.2,4
114.7,50.5,25.14,112.7,4
114.7,50.5,25.14,113.2,4
114.7,50.5,25.14,113.7,4
114.7,50.5,25.14,114.2,4
114.7,50.5,25.14,114.7,4
114.7,50.5,25.14,115.2,4
114.7,50.5,25.14,115.7,4
114.7,50.5,25.14,116.2,4
115.2,49.5,22.8,111.7,4
115.2,49.5,22.8,112.2,4
115.2,49.5,22.8,112.7,4
115.2,49.5,22.8,113.2,4
115.2,49.5,22.8,113.7,4
115.2,49.5,22.8,114.2,4
115.2,49.5,22.8,114.7,4
115.2,49.5,22.8,115.2,4
115.2,49.5,22.8,115.7,4
115.2,49.5,22.8,116.2,4
115.2,49.5,23.3,111.7,4
115.2,49.5,23.3,112.2,4
115.2,49.5,23.3,112.7,4
115.2,49.5,23.3,113.2,4
115.2,49.5,23.3,113.7,4
115.2,49.5,23.3,114.2,4
115.2,49.5,23.3,114.7,4
115.2,49.5,23.3,115.2,4
115.2,49.5,23.3,115.7,4
115.2,49.5,23.3,116.2,4
115.2,49.5,23.8,111.7,4
115.2,49.5,23.8,112.2,4
115.2,49.5,23.8,112.7,4
115.2,49.5,23.8,113.2,4
115.2,49.5,23.8,113.7,4
115.2,49.5,23.8,114.2,4
115.2,49.5,23.8,114.7,4
115.2,49.5,23.8,115.2,4
115.2,49.5,23.8,115.7,4
115.2,49.5,23.8,116.2,4
115.2,49.5,24.3,111.7,4
115.2,49.5,24.3,112.2,4
115.2,49.5,24.3,112.7,4
115.2,49.5,24.3,113.2,4
115.2,49.5,24.3,113.7,4
115.2,49.5,24.3,114.2,4
115.2,49.5,24.3,114.7,4
115.2,49.5,24.3,115.2,4
115.2,49.5,24.3,115.7,4
115.2,49.5,24.3,116.2,4
115.2,49.5,24.8,111.7,4
115.2,49.5,24.8,112.2,4
115.2,49.5,24.8,112.7,4
115.2,49.5,24.8,113.2,4
115.2,49.5,24.8,113.7,4
115.2,49.5,24.8,114.2,4
115.2,49.5,24.8,114.7,4
115.2,49.5,24.8,115.2,4
115.2,49.5,24.8,115.7,4
115.2,49.5,24.8,116.2,4
115.2,49.5,25.14,111.7,4
115.2,49.5,25.14,112.2,4
115.2,49.5,25.14,112.7,4
115.2,49.5,25.14,113.2,4
115.2,49.5,25.14,113.7,4
115.2,49.5,25.14,114.2,4
115.2,49.5,25.14,114.7,4
115.2,49.5,25.14,115.2,4
115.2,49.5,25.14,115.7,4
115.2,49.5,25.14,116.2,4
115.2,50,22.8,111.7,4
115.2,50,22.8,112.2,4
115.2,50,22.8,112.7,4
115.2,50,22.8,113.2,4
115.2,50,22.8,113.7,4
115.2,50,22.8,114.2,4
115.2,50,22.8,114.7,4
115.2,50,22.8,115.2,4
115.2,50,22.8,115.7,4
115.2,50,22.8,116.2,4
115.2,50,23.3,111.7,4
115.2,50,23.3,112.2,4
115.2,50,23.3,112.7,4
115.2,50,23.3,113.2,4
115.2,50,23.3,113.7,4
115.2,50,23.3,114.2,4
115.2,50,23.3,114.7,4
115.2,50,23.3,115.2,4
115.2,50,23.3,115.7,4
115.2,50,23.3,116.2,4
115.2,50,23.8,111.7,4
115.2,50,23.8,112.2,4
115.2,50,23.8,112.7,4
115.2,50,23.8,113.2,4
115.2,50,23.8,113.7,4
115.2,50,23.8,114.2,4
115.2,50,23.8,114.7,4
115.2,50,23.8,115.2,4
115.2,50,23.8,115.7,4
115.2,50,23.8,116.2,4
115.2,50,24.3,111.7,4
115.2,50,24.3,112.2,4
115.2,50,24.3,112.7,4
115.2,50,24.3,113.2,4
115.2,50,24.3,113.7,4
115.2,50,24.3,114.2,4
115.2,50,24.3,114.7,4
115.2,50,24.3,115.2,4
115.2,50,24.3,115.7,4
115.2,50,24.3,116.2,4
115.2,50,24.8,111.7,4
115.2,50,24.8,112.2,4
115.2,50,24.8,112.7,4
115.2,50,24.8,113.2,4
115.2,50,24.8,113.7,4
115.2,50,24.8,114.2,4
115.2,50,24.8,114.7,4
115.2,50,24.8,115.2,4
115.2,50,24.8,115.7,4
115.2,50,24.8,116.2,4
115.2,50,25.14,111.7,4
115.2,50,25.14,112.2,4
115.2,50,25.14,112.7,4
115.2,50,25.14,113.2,4
115.2,50,25.14,113.7,4
115.2,50,25.14,114.2,4
115.2,50,25.14,114.7,4
115.2,50,25.14,115.2,4
115.2,50,25.14,115.7,4
115.2,50,25.14,116.2,4
115.2,50.5,22.8,111.7,4
115.2,50.5,22.8,112.2,4
115.2,50.5,22.8,112.7,4
115.2,50.5,22.8,113.2,4
115.2,50.5,22.8,113.7,4
115.2,50.5,22.8,114.2,4
115.2,50.5,22.8,114.7,4
115.2,50.5,22.8,115.2,4
115.2,50.5,22.8,115.7,4
115.2,50.5,22.8,116.2,4
115.2,50.5,23.3,111.7,4
115.2,50.5,23.3,112.2,4
115.2,50.5,23.3,112.7,4
115.2,50.5,23.3,113.2,4
115.2,50.5,23.3,113.7,4
115.2,50.5,23.3,114.2,4
115.2,50.5,23.3,114.7,4
115.2,50.5,23.3,115.2,4
115.2,50.5,23.3,115.7,4
115.2,50.5,23.3,116.2,4
115.2,50.5,23.8,111.7,4
115.2,50.5,23.8,112.2,4
115.2,50.5,23.8,112.7,4
115.2,50.5,23.8,113.2,4
115.2,50.5,23.8,113.7,4
115.2,50.5,23.8,114.2,4
115.2,50.5,23.8,114.7,4
115.2,50.5,23.8,115.2,4
115.2,50.5,23.8,115.7,4
115.2,50.5,23.8,116.2,4
115.2,50.5,24.3,111.7,4
115.2,50.5,24.3,112.2,4
115.2,50.5,24.3,112.7,4
115.2,50.5,24.3,113.2,4
115.2,50.5,24.3,113.7,4
115.2,50.5,24.3,114.2,4
115.2,50.5,24.3,114.7,4
115.2,50.5,24.3,115.2,4
115.2,50.5,24.3,115.7,4
115.2,50.5,24.3,116.2,4
115.2,50.5,24.8,111.7,4
115.2,50.5,24.8,112.2,4
115.2,50.5,24.8,112.7,4
115.2,50.5,24.8,113.2,4
115.2,50.5,24.8,113.7,4
115.2,50.5,24.8,114.2,4
115.2,50.5,24.8,114.7,4
115.2,50.5,24.8,115.2,4
115.2,50.5,24.8,115.7,4
115.2,50.5,24.8,116.2,4
115.2,50.5,25.14,111.7,4
115.2,50.5,25.14,112.2,4
115.2,50.5,25.14,112.7,4
115.2,50.5,25.14,113.2,4
115.2,50.5,25.14,113.7,4
115.2,50.5,25.14,114.2,4
115.2,50.5,25.14,114.7,4
115.2,50.5,25.14,115.2,4
115.2,50.5,25.14,115.7,4
115.2,50.5,25.14,116.2,4
115.7,49.5,22.8,111.7,4
115.7,49.5,22.8,112.2,4
115.7,49.5,22.8,112.7,4
115.7,49.5,22.8,113.2,4
115.7,49.5,22.8,113.7,4
115.7,49.5,22.8,114.2,4
115.7,49.5,22.8,114.7,4
115.7,49.5,22.8,115.2,4
115.7,49.5,22.8,115.7,4
115.7,49.5,22.8,116.2,4
115.7,49.5,23.3,111.7,4
115.7,49.5,23.3,112.2,4
115.7,49.5,23.3,112.7,4
115.7,49.5,23.3,113.2,4
115.7,49.5,23.3,113.7,4
115.7,49.5,23.3,114.2,4
115.7,49.5,23.3,114.7,4
115.7,49.5,23.3,115.2,4
115.7,49.5,23.3,115.7,4
115.7,49.5,23.3,116.2,4
115.7,49.5,23.8,111.7,4
115.7,49.5,23.8,112.2,4
115.7,49.5,23.8,112.7,4
115.7,49.5,23.8,113.2,4
115.7,49.5,23.8,113.7,4
115.7,49.5,23.8,114.2,4
115.7,49.5,23.8,114.7,4
115.7,49.5,23.8,115.2,4
115.7,49.5,23.8,115.7,4
115.7,49.5,23.8,116.2,4
115.7,49.5,24.3,111.7,4
115.7,49.5,24.3,112.2,4
115.7,49.5,24.3,112.7,4
115.7,49.5,24.3,113.2,4
115.7,49.5,24.3,113.7,4
115.7,49.5,24.3,114.2,4
115.7,49.5,24.3,114.7,4
115.7,49.5,24.3,115.2,4
115.7,49.5,24.3,115.7,4
115.7,49.5,24.3,116.2,4
115.7,49.5,24.8,111.7,4
115.7,49.5,24.8,112.2,4
115.7,49.5,24.8,112.7,4
115.7,49.5,24.8,113.2,4
115.7,49.5,24.8,113.7,4
115.7,49.5,24.8,114.2,4
115.7,49.5,24.8,114.7,4
115.7,49.5,24.8,115.2,4
115.7,49.5,24.8,115.7,4
115.7,49.5,24.8,116.2,4
115.7,49.5,25.14,111.7,4
115.7,49.5,25.14,112.2,4
115.7,49.5,25.14,112.7,4
115.7,49.5,25.14,113.2,4
115.7,49.5,25.14,113.7,4
115.7,49.5,25.14,114.2,4
115.7,49.5,25.14,114.7,4
115.7,49.5,25.14,115.2,4
115.7,49.5,25.14,115.7,4
115.7,49.5,25.14,116.2,4
115.7,50,22.8,111.7,4
115.7,50,22.8,112.2,4
115.7,50,22.8,112.7,4
115.7,50,22.8,113.2,4
115.7,50,22.8,113.7,4
115.7,50,22.8,114.2,4
115.7,50,22.8,114.7,4
115.7,50,22.8,115.2,4
115.7,50,22.8,115.7,4
115.7,50,22.8,116.2,4
115.7,50,23.3,111.7,4
115.7,50,23.3,112.2,4
115.7,50,23.3,112.7,4
115.7,50,23.3,113.2,4
115.7,50,23.3,113.7,4
115.7,50,23.3,114.2,4
115.7,50,23.3,114.7,4
115.7,50,23.3,115.2,4
115.7,50,23.3,115.7,4
115.7,50,23.3,116.2,4
115.7,50,23.8,111.7,4
115.7,50,23.8,112.2,4
115.7,50,23.8,112.7,4
115.7,50,23.8,113.2,4
115.7,50,23.8,113.7,4
115.7,50,23.8,114.2,4
115.7,50,23.8,114.7,4
115.7,50,23.8,115.2,4
115.7,50,23.8,115.7,4
115.7,50,23.8,116.2,4
115.7,50,24.3,111.7,4
115.7,50,24.3,112.2,4
115.7,50,24.3,112.7,4
115.7,50,24.3,113.2,4
115.7,50,24.3,113.7,4
115.7,50,24.3,114.2,4
115.7,50,24.3,114.7,4
115.7,50,24.3,115.2,4
115.7,50,24.3,115.7,4
115.7,50,24.3,116.2,4
115.7,50,24.8,111.7,4
115.7,50,24.8,112.2,4
115.7,50,24.8,112.7,4
115.7,50,24.8,113.2,4
115.7,50,24.8,113.7,4
115.7,50,24.8,114.2,4
115.7,50,24.8,114.7,4
115.7,50,24.8,115.2,4
115.7,50,24.8,115.7,4
115.7,50,24.8,116.2,4
115.7,50,25.14,111.7,4
115.7,50,25.14,112.2,4
115.7,50,25.14,112.7,4
115.7,50,25.14,113.2,4
115.7,50,25.14,113.7,4
115.7,50,25.14,114.2,4
115.7,50,25.14,114.7,4
115.7,50,25.14,115.2,4
115.7,50,25.14,115.7,4
115.7,50,25.14,116.2,4
115.7,50.5,22.8,111.7,4
115.7,50.5,22.8,112.2,4
115.7,50.5,22.8,112.7,4
115.7,50.5,22.8,113.2,4
115.7,50.5,22.8,113.7,4
115.7,50.5,22.8,114.2,4
115.7,50.5,22.8,114.7,4
115.7,50.5,22.8,115.2,4
115.7,50.5,22.8,115.7,4
115.7,50.5,22.8,116.2,4
115.7,50.5,23.3,111.7,4
115.7,50.5,23.3,112.2,4
115.7,50.5,23.3,112.7,4
115.7,50.5,23.3,113.2,4
115.7,50.5,23.3,113.7,4
115.7,50.5,23.3,114.2,4
115.7,50.5,23.3,114.7,4
115.7,50.5,23.3,115.2,4
115.7,50.5,23.3,115.7,4
115.7,50.5,23.3,116.2,4
115.7,50.5,23.8,111.7,4
115.7,50.5,23.8,112.2,4
115.7,50.5,23.8,112.7,4
115.7,50.5,23.8,113.2,4
115.7,50.5,23.8,113.7,4
115.7,50.5,23.8,114.2,4
115.7,50.5,23.8,114.7,4
115.7,50.5,23.8,115.2,4
115.7,50.5,23.8,115.7,4
115.7,50.5,23.8,116.2,4
115.7,50.5,24.3,111.7,4
115.7,50.5,24.3,112.2,4
115.7,50.5,24.3,112.7,4
115.7,50.5,24.3,113.2,4
115.7,50.5,24.3,113.7,4
115.7,50.5,24.3,114.2,4
115.7,50.5,24.3,114.7,4
115.7,50.5,24.3,115.2,4
115.7,50.5,24.3,115.7,4
115.7,50.5,24.3,116.2,4
115.7,50.5,24.8,111.7,4
115.7,50.5,24.8,112.2,4
115.7,50.5,24.8,112.7,4
115.7,50.5,24.8,113.2,4
115.7,50.5,24.8,113.7,4
115.7,50.5,24.8,114.2,4
115.7,50.5,24.8,114.7,4
115.7,50.5,24.8,115.2,4
115.7,50.5,24.8,115.7,4
115.7,50.5,24.8,116.2,4
115.7,50.5,25.14,111.7,4
115.7,50.5,25.14,112.2,4
115.7,50.5,25.14,112.7,4
115.7,50.5,25.14,113.2,4
115.7,50.5,25.14,113.7,4
115.7,50.5,25.14,114.2,4
115.7,50.5,25.14,114.7,4
115.7,50.5,25.14,115.2,4
115.7,50.5,25.14,115.7,4
115.7,50.5,25.14,116.2,4
116.2,49.5,22.8,111.7,4
116.2,49.5,22.8,112.2,4
116.2,49.5,22.8,112.7,4
116.2,49.5,22.8,113.2,4
116.2,49.5,22.8,113.7,4
116.2,49.5,22.8,114.2,4
116.2,49.5,22.8,114.7,4
116.2,49.5,22.8,115.2,4
116.2,49.5,22.8,115.7,4
116.2,49.5,22.8,116.2,4
116.2,49.5,23.3,111.7,4
116.2,49.5,23.3,112.2,4
116.2,49.5,23.3,112.7,4
116.2,49.5,23.3,113.2,4
116.2,49.5,23.3,113.7,4
116.2,49.5,23.3,114.2,4
116.2,49.5,23.3,114.7,4
116.2,49.5,23.3,115.2,4
116.2,49.5,23.3,115.7,4
116.2,49.5,23.3,116.2,4
116.2,49.5,23.8,111.7,4
116.2,49.5,23.8,112.2,4
116.2,49.5,23.8,112.7,4
116.2,49.5,23.8,113.2,4
116.2,49.5,23.8,113.7,4
116.2,49.5,23.8,114.2,4
116.2,49.5,23.8,114.7,4
116.2,49.5,23.8,115.2,4
116.2,49.5,23.8,115.7,4
116.2,49.5,23.8,116.2,4
116.2,49.5,24.3,111.7,4
116.2,49.5,24.3,112.2,4
116.2,49.5,24.3,112.7,4
116.2,49.5,24.3,113.2,4
116.2,49.5,24.3,113.7,4
116.2,49.5,24.3,114.2,4
116.2,49.5,24.3,114.7,4
116.2,49.5,24.3,115.2,4
116.2,49.5,24.3,115.7,4
116.2,49.5,24.3,116.2,4
116.2,49.5,24.8,111.7,4
116.2,49.5,24.8,112.2,4
116.2,49.5,24.8,112.7,4
116.2,49.5,24.8,113.2,4
116.2,49.5,24.8,113.7,4
116.2,49.5,24.8,114.2,4
116.2,49.5,24.8,114.7,4
116.2,49.5,24.8,115.2,4
116.2,49.5,24.8,115.7,4
116.2,49.5,24.8,116.2,4
116.2,49.5,25.14,111.7,4
116.2,49.5,25.14,112.2,4
116.2,49.5,25.14,112.7,4
116.2,49.5,25.14,113.2,4
116.2,49.5,25.14,113.7,4
116.2,49.5,25.14,114.2,4
116.2,49.5,25.14,114.7,4
116.2,49.5,25.14,115.2,4
116.2,49.5,25.14,115.7,4
116.2,49.5,25.14,116.2,4
116.2,50,22.8,111.7,4
116.2,50,22.8,112.2,4
116.2,50,22.8,112.7,4
116.2,50,22.8,113.2,4
116.2,50,22.8,113.7,4
116.2,50,22.8,114.2,4
116.2,50,22.8,114.7,4
116.2,50,22.8,115.2,4
116.2,50,22.8,115.7,4
116.2,50,22.8,116.2,4
116.2,50,23.3,111.7,4
116.2,50,23.3,112.2,4
116.2,50,23.3,112.7,4
116.2,50,23.3,113.2,4
116.2,50,23.3,113.7,4
116.2,50,23.3,114.2,4
116.2,50,23.3,114.7,4
116.2,50,23.3,115.2,4
116.2,50,23.3,115.7,4
116.2,50,23.3,116.2,4
116.2,50,23.8,111.7,4
116.2,50,23.8,112.2,4
116.2,50,23.8,112.7,4
116.2,50,23.8,113.2,4
116.2,50,23.8,113.7,4
116.2,50,23.8,114.2,4
116.2,50,23.8,114.7,4
116.2,50,23.8,115.2,4
116.2,50,23.8,115.7,4
116.2,50,23.8,116.2,4
116.2,50,24.3,111.7,4
116.2,50,24.3,112.2,4
116.2,50,24.3,112.7,4
116.2,50,24.3,113.2,4
116.2,50,24.3,113.7,4
116.2,50,24.3,114.2,4
116.2,50,24.3,114.7,4
116.2,50,24.3,115.2,4
116.2,50,24.3,115.7,4
116.2,50,24.3,116.2,4
116.2,50,24.8,111.7,4
116.2,50,24.8,112.2,4
116.2,50,24.8,112.7,4
116.2,50,24.8,113.2,4
116.2,50,24.8,113.7,4
116.2,50,24.8,114.2,4
116.2,50,24.8,114.7,4
116.2,50,24.8,115.2,4
116.2,50,24.8,115.7,4
116.2,50,24.8,116.2,4
116.2,50,25.14,111.7,4
116.2,50,25.14,112.2,4
116.2,50,25.14,112.7,4
116.2,50,25.14,113.2,4
116.2,50,25.14,113.7,4
116.2,50,25.14,114.2,4
116.2,50,25.14,114.7,4
116.2,50,25.14,115.2,4
116.2,50,25.14,115.7,4
116.2,50,25.14,116.2,4
116.2,50.5,22.8,111.7,4
116.2,50.5,22.8,112.2,4
116.2,50.5,22.8,112.7,4
116.2,50.5,22.8,113.2,4
116.2,50.5,22.8,113.7,4
116.2,50.5,22.8,114.2,4
116.2,50.5,22.8,114.7,4
116.2,50.5,22.8,115.2,4
116.2,50.5,22.8,115.7,4
116.2,50.5,22.8,116.2,4
116.2,50.5,23.3,111.7,4
116.2,50.5,23.3,112.2,4
116.2,50.5,23.3,112.7,4
116.2,50.5,23.3,113.2,4
116.2,50.5,23.3,113.7,4
116.2,50.5,23.3,114.2,4
116.2,50.5,23.3,114.7,4
116.2,50.5,23.3,115.2,4
116.2,50.5,23.3,115.7,4
116.2,50.5,23.3,116.2,4
116.2,50.5,23.8,111.7,4
116.2,50.5,23.8,112.2,4
116.2,50.5,23.8,112.7,4
116.2,50.5,23.8,113.2,4
116.2,50.5,23.8,113.7,4
116.2,50.5,23.8,114.2,4
116.2,50.5,23.8,114.7,4
116.2,50.5,23.8,115.2,4
116.2,50.5,23.8,115.7,4
116.2,50.5,23.8,116.2,4
116.2,50.5,24.3,111.7,4
116.2,50.5,24.3,112.2,4
116.2,50.5,24.3,112.7,4
116.2,50.5,24.3,113.2,4
116.2,50.5,24.3,113.7,4
116.2,50.5,24.3,114.2,4
116.2,50.5,24.3,114.7,4
116.2,50.5,24.3,115.2,4
116.2,50.5,24.3,115.7,4
116.2,50.5,24.3,116.2,4
116.2,50.5,24.8,111.7,4
116.2,50.5,24.8,112.2,4
116.2,50.5,24.8,112.7,4
116.2,50.5,24.8,113.2,4
116.2,50.5,24.8,113.7,4
116.2,50.5,24.8,114.2,4
116.2,50.5,24.8,114.7,4
116.2,50.5,24.8,115.2,4
116.2,50.5,24.8,115.7,4
116.2,50.5,24.8,116.2,4
116.2,50.5,25.14,111.7,4
116.2,50.5,25.14,112.2,4
116.2,50.5,25.14,112.7,4
116.2,50.5,25.14,113.2,4
116.2,50.5,25.14,113.7,4
116.2,50.5,25.14,114.2,4
116.2,50.5,25.14,114.7,4
116.2,50.5,25.14,115.2,4
116.2,50.5,25.14,115.7,4
116.2,50.5,25.14,116.2,4
